minimum_nights,review_scores_rating,id,neighbourhood
5,89.0,2046807,Mission District
2,94.0,2047469,Mission Terrace
5,96.0,2049672,Mission District
3,98.0,2049955,Richmond District
30,96.0,2058119,Mission District
5,98.0,2062696,Mission District
6,98.0,2063077,Glen Park
30,96.0,2072098,Potrero Hill
30,93.0,2072133,Haight-Ashbury
30,90.0,2074270,Western Addition/NOPA
30,95.0,2074584,Mission District
3,96.0,2081536,Lower Haight
2,95.0,2088622,Mission Terrace
30,94.0,2093695,Ingleside
4,99.0,2096756,Glen Park
30,95.0,2104437,Nob Hill
30,96.0,2105840,Duboce Triangle
30,98.0,2111361,Civic Center
2,96.0,2115503,Richmond District
1,96.0,2119773,Ingleside
2,96.0,2123469,Richmond District
30,97.0,2124182,Potrero Hill
2,95.0,2126868,Balboa Terrace
2,98.0,2130640,Duboce Triangle
2,98.0,2134475,Marina
4,92.0,2139562,Balboa Terrace
30,97.0,2140313,Nob Hill
3,99.0,2154122,Sunnyside
2,97.0,2160504,Mission Terrace
30,95.0,2166428,Haight-Ashbury
30,98.0,2169208,Western Addition/NOPA
2,96.0,2172308,Pacific Heights
1,98.0,2175930,Bernal Heights
3,99.0,2177440,The Castro
2,98.0,2178509,Bernal Heights
30,80.0,2188233,South Beach
30,100.0,2188308,South Beach
30,100.0,2188507,South Beach
3,96.0,2188561,Mission District
30,92.0,2188959,Lower Haight
30,94.0,2188976,Mission District
30,98.0,2189514,Marina
4,92.0,2189814,The Castro
3,91.0,2202505,Western Addition/NOPA
1,96.0,2203283,Richmond District
30,80.0,2209353,Telegraph Hill
2,99.0,2209751,Alamo Square
31,100.0,2219978,Russian Hill
4,98.0,2221057,Outer Sunset
2,92.0,2223743,Bernal Heights
30,99.0,2233416,Marina
90,88.0,2234256,Bayview
30,94.0,2236226,Telegraph Hill
31,99.0,2238488,Inner Sunset
30,89.0,2244652,Telegraph Hill
1,98.0,2254431,Richmond District
4,89.0,2257205,Pacific Heights
2,99.0,2263794,Bayview
3,95.0,2272343,Western Addition/NOPA
2,96.0,2274353,Mission Terrace
3,98.0,2277754,Mission District
1,100.0,2279254,Downtown
1,99.0,2298930,Cow Hollow
30,94.0,2299196,Hayes Valley
30,97.0,2302408,Outer Sunset
30,97.0,2305039,Western Addition/NOPA
2,90.0,2310518,Richmond District
30,99.0,2310765,SoMa
2,100.0,2311428,Bernal Heights
30,97.0,2314849,Marina
3,98.0,2315086,Western Addition/NOPA
30,95.0,2316478,Richmond District
30,97.0,2326228,Richmond District
30,100.0,2337552,Downtown
2,98.0,2349483,Potrero Hill
4,98.0,2355859,Potrero Hill
2,96.0,2356554,Bernal Heights
3,97.0,2362619,Western Addition/NOPA
30,87.0,2366182,Nob Hill
3,100.0,2374267,Sunnyside
30,98.0,2374361,Glen Park
3,97.0,2387068,Balboa Terrace
30,87.0,2391772,Duboce Triangle
3,97.0,2396847,Richmond District
2,99.0,2397852,Richmond District
2,99.0,2397858,Richmond District
3,98.0,2400409,Sunnyside
30,92.0,2412158,Noe Valley
4,100.0,2420887,Duboce Triangle
30,100.0,2423948,South Beach
30,94.0,2432104,Ingleside
30,99.0,2436213,Sunnyside
2,96.0,2455313,Bernal Heights
30,96.0,2455325,Richmond District
30,93.0,2460904,South Beach
30,97.0,2465543,Inner Sunset
1,99.0,2468125,Union Square
30,100.0,2469485,Alamo Square
2,97.0,2471457,The Castro
30,90.0,2477409,Western Addition/NOPA
4,100.0,2477787,Richmond District
1,97.0,2478558,Union Square
3,98.0,2482884,Noe Valley
1,95.0,2483759,Western Addition/NOPA
3,97.0,2486953,Noe Valley
30,99.0,2488520,SoMa
31,94.0,2488837,Bernal Heights
3,97.0,2496086,Excelsior
5,100.0,2496460,Richmond District
30,100.0,2496719,Mission District
30,96.0,2499257,Western Addition/NOPA
30,90.0,2500662,Bernal Heights
3,97.0,2502368,Mission District
7,93.0,2502543,Mission District
30,98.0,2503408,Pacific Heights
28,92.0,2509236,Ingleside
30,90.0,2510224,Twin Peaks
3,90.0,2516026,Marina
2,98.0,2518781,Bernal Heights
30,88.0,2521327,Bayview
30,82.0,2532756,Western Addition/NOPA
4,96.0,2538807,West Portal
2,97.0,2539953,Noe Valley
30,92.0,2550991,The Castro
30,97.0,2551994,The Castro
3,99.0,2557977,Mission District
2,88.0,2559297,Western Addition/NOPA
30,86.0,2564006,Nob Hill
30,87.0,2564140,Nob Hill
4,98.0,2578122,Duboce Triangle
2,98.0,2592518,SoMa
4,94.0,2611820,Mission District
2,94.0,2614717,Outer Sunset
30,98.0,2620371,Pacific Heights
30,95.0,2629833,Noe Valley
30,96.0,2635278,Western Addition/NOPA
30,80.0,2636716,Pacific Heights
30,97.0,2645189,Potrero Hill
60,88.0,2657854,Telegraph Hill
1,100.0,2658295,Downtown
16,99.0,2665028,Mission District
30,98.0,2670951,Richmond District
2,98.0,2677273,Richmond District
1,98.0,2677288,The Castro
2,86.0,2683409,Richmond District
4,95.0,2683857,Richmond District
7,98.0,2686530,Mission District
2,96.0,2694526,Richmond District
4,98.0,2706776,Diamond Heights
4,99.0,2707422,Mission District
30,95.0,2710372,Pacific Heights
3,99.0,2723005,Russian Hill
2,96.0,2736358,Haight-Ashbury
2,97.0,2737894,The Castro
30,93.0,2738331,Haight-Ashbury
2,98.0,2739477,The Castro
3,94.0,2742151,Western Addition/NOPA
2,96.0,2747383,Outer Sunset
2,94.0,2770268,Potrero Hill
2,94.0,2770561,Potrero Hill
3,97.0,2771128,Noe Valley
30,92.0,2771688,Mission District
4,97.0,2783251,Russian Hill
5,100.0,2790637,Potrero Hill
2,95.0,2802418,Richmond District
30,95.0,2802480,Marina
30,99.0,2804417,SoMa
3,100.0,2816626,Cole Valley
30,96.0,2823227,Mission District
30,94.0,2825966,Cole Valley
1,95.0,2890120,Bernal Heights
75,96.0,2893920,Telegraph Hill
7,98.0,2904128,Bernal Heights
30,97.0,2925557,Lower Haight
2,98.0,2926901,Downtown
2,99.0,2927781,Mission District
2,98.0,2933105,Duboce Triangle
1,98.0,2933899,Downtown
30,97.0,2935400,Nob Hill
1,100.0,2937902,Downtown
30,99.0,2939849,The Castro
3,98.0,2942149,Excelsior
1,95.0,2943327,Downtown
2,98.0,2944266,Mission District
1,97.0,2944843,Outer Sunset
31,99.0,2948159,Diamond Heights
30,93.0,2949071,Richmond District
4,100.0,2950592,Twin Peaks
3,98.0,2956406,Outer Sunset
1,92.0,2959323,Downtown
1,98.0,2960229,Union Square
4,98.0,2965433,North Beach
2,98.0,2968738,Twin Peaks
30,100.0,2970253,Bernal Heights
30,90.0,2980184,Outer Sunset
1,98.0,2984463,Bernal Heights
1,97.0,2994606,Excelsior
30,98.0,3013427,Western Addition/NOPA
30,87.0,3013520,Richmond District
2,97.0,3015450,Lakeshore
3,99.0,3028924,Mission District
1,98.0,3029597,Cow Hollow
2,95.0,3030653,Mission District
5,100.0,3042811,Lower Haight
30,94.0,3043102,Outer Sunset
1,100.0,3053443,Western Addition/NOPA
30,60.0,3068285,SoMa
3,98.0,3073038,The Castro
30,95.0,3079665,Mission District
3,99.0,3079929,Mission District
3,94.0,3081324,Glen Park
2,100.0,3081560,Mission District
3,97.0,3082327,Outer Sunset
3,100.0,3084671,Mission District
2,95.0,3093070,Bernal Heights
7,97.0,3093543,Presidio
3,100.0,3102139,The Castro
3,96.0,3105361,Noe Valley
4,99.0,3105998,Mission District
2,97.0,3112427,Outer Sunset
30,94.0,3114387,Outer Sunset
30,100.0,3115424,Western Addition/NOPA
4,96.0,3116428,Haight-Ashbury
30,99.0,3116974,North Beach
2,99.0,3122882,Western Addition/NOPA
2,98.0,3123536,Bernal Heights
2,99.0,3124541,The Castro
30,98.0,3133266,Cole Valley
2,80.0,3140113,Sunnyside
7,99.0,3157463,Richmond District
2,96.0,3157541,The Castro
3,96.0,3168359,Richmond District
30,100.0,3175769,Cow Hollow
2,96.0,3182798,Fisherman's Wharf
30,99.0,3183280,SoMa
30,96.0,3200431,Western Addition/NOPA
3,98.0,3201044,Twin Peaks
30,96.0,3205059,Potrero Hill
2,98.0,3218306,The Castro
30,96.0,3221082,Sunnyside
30,90.0,3225725,Potrero Hill
3,93.0,3230459,Noe Valley
30,97.0,3240016,Lower Haight
30,100.0,3246879,Duboce Triangle
6,98.0,3250486,Mission District
30,87.0,3256704,The Castro
1,95.0,3257886,Outer Sunset
2,95.0,3257979,Inner Sunset
3,97.0,3261876,SoMa
3,100.0,3262216,Glen Park
4,99.0,3263219,Bernal Heights
3,98.0,3271517,Duboce Triangle
4,100.0,3280443,Pacific Heights
1,97.0,3290739,Cow Hollow
3,99.0,3292643,Outer Sunset
2,98.0,3309722,Glen Park
2,98.0,3311711,Mission District
3,97.0,3312490,Outer Sunset
30,95.0,3319159,The Castro
2,97.0,3319447,Cole Valley
1,97.0,3325741,The Castro
14,100.0,3326640,Mission District
2,100.0,3333870,Haight-Ashbury
30,98.0,3333937,Nob Hill
30,92.0,3343629,The Castro
30,91.0,3354004,Nob Hill
30,90.0,3354928,Western Addition/NOPA
2,100.0,3355334,SoMa
3,97.0,3376512,Bernal Heights
1,96.0,3376895,Bernal Heights
30,98.0,3377936,Mission District
2,96.0,3384413,Mission District
2,93.0,3385880,Mission District
4,97.0,3391368,Mission District
2,98.0,3394127,South Beach
5,100.0,3395051,Noe Valley
7,98.0,3402610,Tenderloin
30,94.0,3415171,Telegraph Hill
1,99.0,3416013,Potrero Hill
4,99.0,3433930,Diamond Heights
3,99.0,3441517,Sunnyside
7,99.0,3441949,Russian Hill
2,99.0,3442439,Bernal Heights
30,100.0,3469254,Tenderloin
30,85.0,3475515,Pacific Heights
30,100.0,3476601,Pacific Heights
3,95.0,3479568,Haight-Ashbury
30,93.0,3482655,Mission District
1,97.0,3486460,Potrero Hill
30,97.0,3505185,The Castro
3,98.0,3506164,Noe Valley
4,98.0,3519611,Marina
30,97.0,3520817,The Castro
1,98.0,3522990,Potrero Hill
30,90.0,3532347,Pacific Heights
3,98.0,3534282,Mission District
1,99.0,3549398,The Castro
30,94.0,3563261,Noe Valley
4,96.0,3565068,Western Addition/NOPA
3,100.0,3585034,Cole Valley
30,100.0,3591813,Alamo Square
2,98.0,3594786,Mission District
30,90.0,3611131,Western Addition/NOPA
1,89.0,3612236,Downtown
3,100.0,3613500,Twin Peaks
5,100.0,3630122,Noe Valley
30,84.0,3655811,Russian Hill
1,96.0,3656251,Bernal Heights
2,94.0,3664261,The Castro
30,86.0,3664693,Downtown
30,97.0,3672198,Russian Hill
1,92.0,3689368,Bayview
30,98.0,3697738,Cole Valley
30,98.0,3712976,Glen Park
5,98.0,3716504,Mission District
4,97.0,3718865,Excelsior
3,98.0,3719923,Noe Valley
2,99.0,3720392,Inner Sunset
2,99.0,3721927,Inner Sunset
30,98.0,3727061,Mission District
30,95.0,3743219,Noe Valley
30,99.0,3757966,Cole Valley
1,94.0,3759246,Outer Sunset
3,97.0,3759368,Duboce Triangle
2,98.0,3761446,Nob Hill
30,99.0,3767907,Civic Center
30,94.0,3775090,Marina
2,98.0,3780418,SoMa
2,93.0,3791003,The Castro
3,97.0,3792754,Richmond District
5,99.0,3793678,Richmond District
2,96.0,3793831,Mission District
30,94.0,3808193,Inner Sunset
3,97.0,3811916,The Castro
30,99.0,3812931,Potrero Hill
3,96.0,3832296,Sunnyside
30,96.0,3844037,Hayes Valley
30,99.0,3852803,Richmond District
31,100.0,3862478,Noe Valley
2,98.0,3870174,Western Addition/NOPA
3,99.0,3877462,Potrero Hill
2,96.0,3883252,Mission District
30,96.0,3889219,Pacific Heights
30,94.0,3890704,Duboce Triangle
30,93.0,3895335,Bernal Heights
30,99.0,3895951,Duboce Triangle
30,94.0,3924524,Potrero Hill
30,84.0,3944915,Hayes Valley
2,97.0,3946571,Mission District
2,97.0,3962831,Marina
3,97.0,3994686,Potrero Hill
2,97.0,4013746,Outer Sunset
90,100.0,4014209,Outer Sunset
30,60.0,4015985,SoMa
1,91.0,4022209,Pacific Heights
1,90.0,4022990,Pacific Heights
4,92.0,4023249,Richmond District
30,91.0,4023585,Ingleside
30,98.0,4024236,The Castro
1,92.0,4026354,Outer Sunset
2,100.0,4033038,Western Addition/NOPA
30,100.0,4037590,Nob Hill
3,99.0,4052091,Western Addition/NOPA
1,89.0,4059549,Pacific Heights
2,97.0,4069838,Mission Terrace
4,99.0,4069917,Lower Haight
5,98.0,4074316,The Castro
30,98.0,4075971,Bernal Heights
30,94.0,4077186,Richmond District
1,100.0,4093013,Western Addition/NOPA
2,99.0,4093807,Bernal Heights
2,98.0,4093967,Bernal Heights
4,98.0,4097700,Cow Hollow
30,95.0,4100473,Western Addition/NOPA
2,97.0,4104344,Haight-Ashbury
2,98.0,4105892,Bernal Heights
2,98.0,4105958,Inner Sunset
30,94.0,4106442,Mission District
1,91.0,4110344,Pacific Heights
30,94.0,4121114,Noe Valley
2,96.0,4121691,Outer Sunset
4,99.0,4122671,Dogpatch
2,98.0,4135201,Haight-Ashbury
30,89.0,4145563,Noe Valley
30,99.0,4157192,Bernal Heights
30,97.0,4157431,Russian Hill
3,100.0,4175174,Mission District
4,96.0,4175303,Hayes Valley
2,100.0,4183088,Alamo Square
4,99.0,4184406,Duboce Triangle
30,94.0,4191242,Telegraph Hill
3,98.0,4199015,Mission District
3,96.0,4215907,Bayview
2,95.0,4227441,Cole Valley
30,95.0,4242823,Cow Hollow
3,99.0,4243837,Outer Sunset
30,100.0,4250927,Noe Valley
2,99.0,4252808,Outer Sunset
30,97.0,4257302,Western Addition/NOPA
30,87.0,4259418,Outer Sunset
3,98.0,4269254,Western Addition/NOPA
4,100.0,4277696,Mission District
2,92.0,4280408,Pacific Heights
2,94.0,4287481,Outer Sunset
3,99.0,4305042,Forest Hill
30,100.0,4319230,Excelsior
3,99.0,4321720,Western Addition/NOPA
2,98.0,4330861,Western Addition/NOPA
2,100.0,4358868,Dogpatch
1,91.0,4359078,Pacific Heights
4,97.0,4359626,Noe Valley
3,99.0,4365969,Bernal Heights
3,94.0,4372435,Outer Sunset
1,99.0,4387067,Pacific Heights
30,100.0,4392441,Cow Hollow
3,99.0,4402199,Pacific Heights
30,89.0,4416566,Noe Valley
1,91.0,4417901,Telegraph Hill
1,98.0,4418649,Ingleside
2,100.0,4422501,Pacific Heights
2,99.0,4429475,Cole Valley
2,97.0,4429527,Balboa Terrace
1,93.0,4430996,Telegraph Hill
1,99.0,4439461,Pacific Heights
30,98.0,4445540,Twin Peaks
2,90.0,4446003,Mission District
30,87.0,4461197,Hayes Valley
30,93.0,4462326,Noe Valley
30,92.0,4463165,Noe Valley
30,94.0,4463263,Noe Valley
1,92.0,4464347,Telegraph Hill
2,96.0,4470873,Western Addition/NOPA
30,95.0,4471474,Bernal Heights
31,88.0,4476390,Bernal Heights
2,100.0,4483550,Bernal Heights
4,96.0,4493744,Western Addition/NOPA
30,92.0,4500244,Mission District
1,88.0,4510968,Glen Park
2,97.0,4517932,Russian Hill
1,94.0,4518031,Telegraph Hill
1,94.0,4519757,Telegraph Hill
1,94.0,4519780,Telegraph Hill
2,95.0,4526608,Bayview
30,98.0,4527553,Mission District
31,100.0,4531215,Noe Valley
3,99.0,4532551,Noe Valley
3,99.0,4533440,Mission District
2,98.0,4533652,Bernal Heights
2,98.0,4549330,Western Addition/NOPA
5,97.0,4549485,North Beach
30,97.0,4550843,Presidio Heights
1,99.0,4558898,SoMa
30,97.0,4575906,Nob Hill
30,85.0,4576349,Richmond District
2,95.0,4577224,Outer Sunset
60,100.0,4597675,Western Addition/NOPA
1,99.0,4603953,Mission District
30,98.0,4607177,Telegraph Hill
2,98.0,4607282,Balboa Terrace
3,99.0,4614763,Mission District
30,93.0,4616040,Mission District
3,97.0,4616596,Mission District
2,98.0,4617719,Portola
30,93.0,4621762,Western Addition/NOPA
4,98.0,4624467,Mission District
1,87.0,4631873,Pacific Heights
1,91.0,4632133,Pacific Heights
1,99.0,4638266,Richmond District
1,88.0,4638678,Downtown
3,97.0,4639434,Duboce Triangle
2,97.0,4650391,Excelsior
13,98.0,4654218,Excelsior
30,93.0,4654737,Marina
1,96.0,4663060,Noe Valley
3,98.0,4663132,Noe Valley
30,85.0,4668872,Mission District
1,93.0,4670847,Telegraph Hill
30,100.0,4677343,Twin Peaks
3,100.0,4678599,Noe Valley
2,97.0,4695477,Cole Valley
1,99.0,4701489,Union Square
30,98.0,4710280,Bernal Heights
2,99.0,4718531,Western Addition/NOPA
2,94.0,4718629,Outer Sunset
30,93.0,4718898,SoMa
30,100.0,4719139,Telegraph Hill
1,95.0,4720512,Hayes Valley
1,88.0,4728615,Union Square
30,97.0,4748287,Mission District
4,95.0,4760192,Sunnyside
3,98.0,4773944,Potrero Hill
1,97.0,4774742,Outer Sunset
2,90.0,4782281,The Castro
2,98.0,4794816,Bernal Heights
30,99.0,4807817,Bernal Heights
30,100.0,4825026,Bernal Heights
2,98.0,4825217,Mission District
3,100.0,4832436,Twin Peaks
2,99.0,4833101,Alamo Square
4,100.0,4838843,Cow Hollow
2,98.0,4841027,Sunnyside
30,90.0,4855194,Forest Hill
2,96.0,4855686,Visitacion Valley
30,100.0,4856290,Sunnyside
30,100.0,4863182,Western Addition/NOPA
90,90.0,4867594,Russian Hill
1,98.0,4875549,Western Addition/NOPA
2,91.0,4880695,Crocker Amazon
30,93.0,4880988,The Castro
4,98.0,4882295,Bernal Heights
1,95.0,4887475,Telegraph Hill
1,91.0,4887587,Telegraph Hill
2,96.0,4888308,Noe Valley
1,94.0,4890230,Telegraph Hill
1,88.0,4892016,Pacific Heights
30,93.0,4896087,Russian Hill
1,95.0,4897143,Telegraph Hill
30,97.0,4897595,Western Addition/NOPA
1,90.0,4902063,Tenderloin
1,94.0,4902365,Telegraph Hill
1,95.0,4902444,Telegraph Hill
1,90.0,4902565,Tenderloin
1,91.0,4902729,Tenderloin
1,90.0,4902855,Tenderloin
1,89.0,4902907,Tenderloin
30,95.0,4907924,Noe Valley
1,91.0,4909117,Tenderloin
2,97.0,4936887,Western Addition/NOPA
1,93.0,4948327,Richmond District
1,91.0,4948340,Richmond District
60,96.0,4949779,Noe Valley
2,92.0,4956697,Richmond District
3,99.0,4957143,Western Addition/NOPA
2,92.0,4959980,Outer Sunset
1,95.0,4962043,Bayview
30,92.0,4965866,Nob Hill
14,97.0,4966389,Western Addition/NOPA
1,100.0,4987668,Mission District
3,98.0,4993804,Western Addition/NOPA
1,90.0,5007358,Tenderloin
1,99.0,5013816,Pacific Heights
30,96.0,5019863,Mission District
30,87.0,5025420,Nob Hill
30,89.0,5027016,Outer Sunset
30,99.0,5031525,Western Addition/NOPA
30,95.0,5031660,Nob Hill
30,89.0,5039206,Noe Valley
31,95.0,5045601,Duboce Triangle
3,100.0,5068486,Parkside
1,92.0,5070945,Union Square
1,90.0,5070973,Downtown
30,90.0,5076251,The Castro
85,100.0,5086367,Western Addition/NOPA
2,98.0,5094146,Noe Valley
2,100.0,5114942,Chinatown
30,95.0,5117701,Nob Hill
5,99.0,5126076,Mission District
30,98.0,5144482,Forest Hill
2,99.0,5151423,Inner Sunset
3,99.0,5154227,Outer Sunset
30,83.0,5154242,Crocker Amazon
1,98.0,5154367,Parkside
2,94.0,5162669,Bernal Heights
30,100.0,5172959,Presidio Heights
2,95.0,5173043,Downtown
2,98.0,5174935,Outer Sunset
4,96.0,5194736,Richmond District
30,85.0,5195922,Crocker Amazon
30,90.0,5196070,Crocker Amazon
30,91.0,5196116,Crocker Amazon
2,99.0,5196142,Western Addition/NOPA
30,90.0,5196233,Crocker Amazon
2,96.0,5196399,Mission District
30,100.0,5212418,Haight-Ashbury
2,93.0,5217164,Bayview
5,96.0,5222044,Western Addition/NOPA
2,98.0,5242394,Potrero Hill
30,100.0,5253001,South Beach
30,96.0,5253439,Mission District
1,93.0,5272750,Telegraph Hill
2,98.0,5286047,Western Addition/NOPA
30,30.0,5286782,Bayview
2,97.0,5299461,Mission District
30,93.0,5299538,Mission District
30,98.0,5309546,Western Addition/NOPA
1,98.0,5317789,Noe Valley
2,97.0,5319588,Outer Sunset
30,95.0,5320351,Western Addition/NOPA
2,99.0,5325355,Twin Peaks
7,100.0,5327231,Pacific Heights
3,99.0,5345792,The Castro
30,92.0,5376278,Twin Peaks
4,95.0,5394755,Mission District
30,100.0,5405637,Downtown
30,97.0,5406893,Pacific Heights
5,94.0,5413930,Mission District
30,100.0,5433133,South Beach
3,100.0,5443493,The Castro
1,97.0,5468835,Western Addition/NOPA
1,90.0,5480795,Pacific Heights
1,94.0,5500218,Excelsior
30,99.0,5505643,Mission District
3,98.0,5536512,Bernal Heights
5,100.0,5537718,Bernal Heights
1,98.0,5547500,Twin Peaks
2,98.0,5548977,Richmond District
31,100.0,5557316,SoMa
30,97.0,5558933,Noe Valley
2,98.0,5559608,Noe Valley
1,98.0,5572169,Cow Hollow
30,97.0,5577516,Inner Sunset
3,95.0,5581254,Outer Sunset
2,97.0,5591544,Noe Valley
30,87.0,5592637,Western Addition/NOPA
30,100.0,5592675,Marina
30,100.0,5592754,Marina
2,96.0,5615061,Pacific Heights
1,98.0,5616609,Sunnyside
3,98.0,5617847,Mission District
1,99.0,5631995,Marina
30,97.0,5632275,Noe Valley
1,96.0,5632452,Inner Sunset
30,80.0,5632672,Haight-Ashbury
30,97.0,5666413,Nob Hill
30,91.0,5666454,Nob Hill
31,94.0,5696895,Inner Sunset
30,90.0,5697110,Richmond District
2,94.0,5749181,Noe Valley
1,97.0,5749839,Portola
2,100.0,5774490,Noe Valley
1,87.0,5785978,Outer Sunset
2,97.0,5788099,Telegraph Hill
30,88.0,5804060,Cow Hollow
60,93.0,5811756,Mission Terrace
60,92.0,5821220,Mission Terrace
3,99.0,5849626,Western Addition/NOPA
2,95.0,5852066,Western Addition/NOPA
5,98.0,5853587,Excelsior
30,100.0,5858973,Presidio Heights
2,97.0,5861266,Richmond District
2,99.0,5863674,Glen Park
30,90.0,5871250,Nob Hill
3,100.0,5882524,Noe Valley
3,97.0,5884735,The Castro
30,100.0,5891594,Duboce Triangle
3,95.0,5904304,Downtown
3,98.0,5904305,Downtown
30,97.0,5905163,Outer Sunset
6,95.0,5905530,Western Addition/NOPA
2,95.0,5918090,Glen Park
55,90.0,5918432,Potrero Hill
1,99.0,5919500,Presidio Heights
30,99.0,5932678,Civic Center
2,100.0,5933430,Bernal Heights
2,98.0,5944921,Richmond District
1,100.0,5944989,Financial District
1,100.0,5945396,Financial District
2,99.0,5945605,Mission District
1,100.0,5945812,Financial District
30,97.0,5970639,Bayview
5,99.0,5980039,Mission District
30,100.0,5990171,Duboce Triangle
1,94.0,5998790,Bernal Heights
30,100.0,6006021,Telegraph Hill
3,99.0,6006768,Presidio Heights
5,97.0,6007925,Telegraph Hill
30,95.0,6015077,Outer Sunset
3,83.0,6016647,Bernal Heights
5,100.0,6020579,Bernal Heights
3,99.0,6042966,Mission District
30,97.0,6045869,Bernal Heights
3,100.0,6072316,Inner Sunset
2,98.0,6072767,Inner Sunset
2,95.0,6074750,North Beach
2,97.0,6080799,Outer Sunset
3,91.0,6091945,Balboa Terrace
1,99.0,6092049,The Castro
1,98.0,6092596,Mission District
1,97.0,6103791,The Castro
1,86.0,6107258,Pacific Heights
2,98.0,6107359,Mission District
3,100.0,6108439,Bernal Heights
2,97.0,6117147,Outer Sunset
30,97.0,6119086,Mission District
4,99.0,6119683,Mission District
1,97.0,6120540,Outer Sunset
1,98.0,6132191,Nob Hill
2,94.0,6145605,Visitacion Valley
30,98.0,6156195,The Castro
30,95.0,6168622,SoMa
1,85.0,6169292,Pacific Heights
30,100.0,6181182,Mission Bay
2,96.0,6195258,Bernal Heights
30,97.0,6214853,Hayes Valley
3,98.0,6224858,Richmond District
1,100.0,6238514,Noe Valley
30,98.0,6245649,Outer Sunset
30,95.0,6257770,Western Addition/NOPA
30,100.0,6261638,South Beach
30,95.0,6272183,Cole Valley
1,96.0,6272816,SoMa
3,94.0,6273036,Potrero Hill
10,97.0,6275722,Richmond District
30,100.0,6301675,Nob Hill
3,97.0,6316753,Sunnyside
5,100.0,6324586,Mission District
4,99.0,6326133,Pacific Heights
